Order_ID,Customer_ID,Customer_Name,Age,Gender,City,Customer_Since,Category,Product,Quantity,Unit_Price,Discount,Total_Amount,Payment_Method,Order_Date,Delivery_Date,Delivery_Days,Order_Status,Rating,Return_Reason,Unnamed_Col
ORD01057,CUST0373,Sonal Patel,24,Female,Mumbai,2022-06-22,Electronics,Camera,1,36811.49,0.28,26504.27,Cash on Delivery,2022-11-08,2022-11-14,6,Delivered,,,
ORD00035,CUST0011,Sneha Saxena,43,Male,Bangalore,2022-10-21,Home & Kitchen,Mixer,4,3258.2,0.14,11208.21,Net Banking,2022-12-07,2022-12-16,9,Cancelled,,,
ORD00313,CUST0113,Geeta Patel,51,Male,Hyderabad,2022-05-30,Electronics,Tablet,3,20239.62,0.15,51611.03,Wallet,2022-07-21,2022-08-01,11,Delivered,2.0,,
ORD00076,CUST0024,Mohit Saxena,24,Female,Lucknow,2022-08-01,Home & Kitchen,Mixer,4,3935.4,0.14,13537.78,Debit Card,2023-07-07,2023-07-14,7,Delivered,3.0,,
ORD00174,CUST0060,Anil Khan,50,Female,Surat,2022-10-18,Beauty,Sunscreen,3,304.41,0.11,812.77,Cash on Delivery,2024-01-27,2024-02-10,14,Cancelled,,,
ORD00095,CUST0031,Raj Iyer,23,Female,Chennai,2022-04-10,Home & Kitchen,Mixer,4,3942.68,0.26,-500.0,Net Banking,2023-09-25,2023-10-04,9,Returned,,Size Not Fit,
ORD00052,CUST0016,Ravi Nair,37,Male,Mumbai,2022-09-06,Toys,Action Figure,1,842.57,0.08,775.16,Wallet,2024-02-06,2024-02-14,8,Delivered,3.0,,
ORD00552,CUST0194,Suresh Nair,57,Female,Delhi,2022-06-29,Beauty,Perfume,1,2118.83,0.2,1695.06,Cash on Delivery,2022-09-17,2022-09-19,2,Returned,,,
ORD01027,CUST0361,Ravi Rao,56,Male,Chennai,2022-10-15,Grocery,Dal,2,146.91,0.18,240.93,Cash on Delivery,2023-10-09,2023-10-19,10,Shipped,,,
ORD00420,CUST0146,Bhavna Khan,59,Male,Pune,2022-01-23,Home & Kitchen,Bedsheet,2,1240.75,0.23,1910.76,Credit Card,2024-01-09,2024-01-17,8,Delivered,4.0,,
ORD00221,CUST0077,Lata Khan,24,female,Pune,2022-03-04,Electronics,Camera,4,33103.05,0.05,125791.59,Credit Card,2023-10-19,2023-10-26,7,Delivered,4.0,,
ORD00509,CUST0179,Tarun Bose,22,,,2022-08-01,Fashion,Jacket,2,1708.77,0.05,3246.66,,2023-11-27,2023-12-09,12,Delivered,,,
ORD00711,CUST0253,Jyoti Hegde,30,Male,Jaipur,2022-09-26,Home & Kitchen,Water Bottle,3,453.25,0.33,911.03,Wallet,2023-10-30,2023-11-12,13,Cancelled,,,
ORD00768,CUST0268,Anjali Reddy,40,Female,Hyderabad,2022-08-25,Electronics,Laptop,4,60363.77,0.1,217309.57,UPI,09/05/2024,2024-05-21,12,Cancelled,,,
ORD00608,CUST0214,Sachin Sharma,28,Male,Hyderabad,2022-04-13,Grocery,Coffee,2,331.48,0.07,616.55,Credit Card,2023-11-01,2023-11-05,4,Returnd,,Size Not Fit,
ORD00388,CUST0139,Preeti Rao,25,Male,Lucknow,2022-06-09,Beauty,Face Cream,4,569.38,0.22,1776.47,Wallet,2024-03-22,2024-04-03,12,Returned,,Not As Described,
ORD00094,CUST0030,Gaurav Dubey,43,Male,Surat,2022-08-08,Electronics,Speaker,3,5105.44,0.17,12712.55,Wallet,2023-03-28,2023-04-01,4,Shipped,,,
ORD00789,CUST0276,Anil Nair,61,male,Mumbai,2022-07-28,Electronics,Smartwatch,4,8987.02,0.2,28758.46,UPI,2024-03-14,2024-03-20,6,Delivered,3.0,,
ORD00652,CUST0229,Suresh Khan,56,Female,Chennai,2022-11-12,Home & Kitchen,Water Bottle,2,391.55,0.25,587.33,Cash on Delivery,2022-08-12,2022-08-21,9,Delivered,4.0,,
ORD00149,CUST0051,Vikram Desai,59,Male,Hyderabad,2022-07-01,Home & Kitchen,Bedsheet,2,1025.06,0.01,2029.62,Debit Card,2023-08-14,2023-08-18,4,Cancelled,,,
ORD00483,CUST0169,Rohan Gupta,35,Female,pune,2022-09-06,Grocery,Cooking Oil,1,196.8,0.21,155.47,UPI,2022-06-27,2022-07-08,11,Delivered,5.0,,
ORD00403,CUST0142,Geeta Singh,63,Female,Mumbai,2022-09-29,Toys,RC Car,2,1305.94,0.08,2402.93,Debit Card,2023-12-28,2024-01-05,8,Delivered,5.0,,
ORD00250,CUST0088,Vikram Singh,35,Female,Jaipur,2022-02-19,Home & Kitchen,Bedsheet,3,1080.8,0.31,2237.26,Debit Card,2023-05-19,2023-05-31,12,Delivered,,,
ORD00341,CUST0122,Amit Pillai,49,Male,Kolkata,2022-12-05,Sports,Yoga Mat,1,761.83,0.27,556.14,Debit Card,01/05/2024,2024-05-15,14,Delivered,1.0,,
ORD00933,CUST0329,Smita Tiwari,49,Female,Kolkata,2022-07-09,Home & Kitchen,Bedsheet,2,1364.02,0.14,2346.11,UPI,2022-07-11,2022-07-21,10,Cancelled,,,
ORD00201,CUST0069,Pankaj Desai,49,Female,Hyderabad,2022-07-27,Toys,RC Car,1,1450.79,0.23,1117.11,Debit Card,2023-07-05,2023-07-19,14,Delivered,4.0,,
ORD01034,CUST0364,Vikram Saxena,29,Female,Lucknow,2022-02-28,Electronics,Headphones,1,3905.33,0.18,3202.37,Wallet,2024-03-15,2024-03-20,5,Delivered,5.0,,
ORD00092,CUST0030,Gaurav Dubey,43,Male,Surat,2022-08-08,TOYS,Puzzle,2,414.16,0.33,554.97,Wallet,2022-10-02,2022-10-08,6,Delivered,5.0,,
ORD00733,CUST0259,Ritu Tiwari,28,Male,Nagpur,2022-04-29,Sports,Yoga Mat,1,749.92,0.04,719.92,Credit Card,2022-08-15,2022-08-16,1,Delivered,1.0,,
ORD00541,CUST0190,Seema Pandey,49,Female,Jaipur,2022-11-18,Toys,Action Figure,3,809.89,0.04,2332.48,UPI,2022-11-12,2022-11-16,4,Returned,,Late Delivery,
ORD00692,CUST0246,Smita Shah,37,Female,Kolkata,2022-01-29,Electronics,Headphones,1,3886.85,0.2,3109.48,Debit Card,2022-12-29,2023-01-02,4,Delivered,5.0,,
ORD00585,CUST0205,Sneha Reddy,28,Female,Surat,2022-11-28,Fashion,Kurta,3,914.99,0.14,2360.67,  Net Banking  ,2023-03-28,2023-04-06,9,Returnd,,Wrong Item Delivered,
ORD00443,CUST0155,Kavita Hegde,55,Male,Surat,2022-01-18,Beauty,Shampoo,2,297.8,0.07,553.91,Wallet,2022-08-16,2022-08-25,9,Delivered,1.0,,
ORD00610,CUST0214,Sachin Sharma,28,Male,Hyderabad,2022-04-13,Beauty,Face Cream,3,428.04,0.32,873.2,Net Banking,2022-10-27,2022-11-02,6,Delivered,4.0,,
ORD00386,CUST0138,Sneha Hegde,60,female,Ahmedabad,2022-09-22,Sports,Cycle,2,7820.37,0.13,13607.44,Credit Card,2022-12-10,2022-12-25,15,Cancelled,,,
ORD00281,CUST0100,Archana Sharma,25,Male,Pune,2022-06-07,Home & Kitchen,Bedsheet,3,1155.6,0.26,2565.43,UPI,2023-10-20,2023-10-25,5,Pending,,,
ORD00411,CUST0144,Manoj Kapoor,25,Female,Hyderabad,2022-08-04,Electronics,Speaker,1,4080.56,0.21,3223.64,  Credit Card  ,2023-10-19,2023-10-22,3,Cancelled,,,
ORD00819,CUST0287,Anil Shah,53,Male,Ahmedabad,2022-02-24,Grocery,Dal,3,153.29,0.05,436.88,Cash on Delivery,2022-09-24,2022-10-03,9,Returned,,,
ORD00956,CUST0337,Anil Dubey,23,Female,Chennai,2022-01-29,Electronics,Speaker,2,4939.4,0.26,7310.31,UPI,2023-03-26,2023-04-09,14,Returned,,Size Not Fit,
ORD00569,CUST0199,Arjun Gupta,64,,,2022-12-26,Grocery,Coffee,3,373.63,0.17,930.34,,2023-04-12,2023-04-23,11,Delivered,,,
ORD00828,CUST0291,Rahul Malhotra,28,Female,Lucknow,2022-03-22,Books,Textbook,1,522.01,0.22,407.17,Wallet,2023-12-13,2023-12-23,10,Deliverd,3.0,,
ORD00695,CUST0247,Kavya Dubey,37,Female,Pune,2022-04-17,Home & Kitchen,Bedsheet,3,1111.52,0.34,2200.81,Credit Card,2023-12-10,2023-12-16,6,Delivered,2.0,,
ORD01104,CUST0389,Vijay Patel,28,Female,Surat,2022-07-07,Toys,Lego Set,1,2626.95,0.05,2495.6,Cash on Delivery,2023-12-22,2023-12-23,1,Delivered,3.0,,
ORD00688,CUST0244,Rohan Verma,35,Male,Surat,2022-10-27,Grocery,Coffee,4,370.13,0.3,1036.36,UPI,2023-03-04,2023-03-05,1,Cancelled,,,
ORD00336,CUST0120,Vinod Saxena,42,Female,Bangalore,2022-12-10,Toys,Board Game,4,1342.99,0.25,4028.97,Net Banking,2023-08-30,2023-08-31,1,Delivered,5.0,,
ORD00643,CUST0225,Sunita Khan,18,Male,Lucknow,2022-04-12,Fashion,Shoes,1,1794.01,0.02,1758.13,Debit Card,2022-09-11,2022-09-17,6,Delivered,,,
ORD00315,CUST0113,Geeta Patel,51,Male,Hyderabad,2022-05-30,Beauty,Sunscreen,2,332.38,0.29,471.98,Credit Card,2024-03-02,2024-03-10,8,Delivered,1.0,,
ORD00813,CUST0285,Sandeep Reddy,24,Male,Chennai,2022-01-30,BOOKS,Novel,1,342.79,0.18,281.09,Cash on Delivery,2022-07-05,2022-07-13,8,Delivered,,,
ORD01115,CUST0393,Deepak Verma,21,Female,Nagpur,2022-05-16,Home & Kitchen,Bedsheet,4,1062.45,0.26,3144.85,Net Banking,2023-03-29,2023-04-04,6,Deliverd,,,
ORD01047,CUST0370,Geeta Mishra,26,Male,Kolkata,2022-10-12,Beauty,Perfume,1,1927.64,0.22,1503.56,Net Banking,2024-04-10,2024-04-24,14,Delivered,4.0,,
ORD00507,CUST0178,Archana Reddy,50,Female,Bangalore,2022-09-12,Fashion,Handbag,4,3226.03,0.1,11613.71,  Cash on Delivery  ,13/01/2023,2023-01-23,10,Cancelled,,,
ORD00977,CUST0343,Bhavna Gupta,62,Female,Surat,2022-12-27,Home & Kitchen,Pressure Cooker,4,1770.13,0.25,5310.39,Credit Card,2022-06-16,2022-06-28,12,Delivered,,,
ORD00986,CUST0347,Swati Mishra,65,Female,jaipur,2022-01-21,Home & Kitchen,Curtain,3,830.84,0.04,2392.82,UPI,2023-07-24,2023-08-03,10,Delivered,2.0,,
ORD00093,CUST0030,Gaurav Dubey,43,Male,surat,2022-08-08,Books,Comic Book,4,229.45,0.07,853.55,Debit Card,2023-01-07,2023-01-16,9,Delivered,,,
ORD00593,CUST0208,Vijay Yadav,24,Female,Ahmedabad,2022-01-05,Home & Kitchen,Air Fryer,4,5108.19,0.08,18798.14,Debit Card,2023-08-07,2023-08-19,12,Cancelled,,,
ORD00964,CUST0339,Ravi Patel,47,Male,Chennai,2022-01-31,Home & Kitchen,Curtain,2,890.88,0.09,1621.4,Credit Card,2022-09-25,2022-09-27,2,Returned,,Size Not Fit,
ORD00960,CUST0338,Priya Pillai,55,Female,Bangalore,2022-08-14,Electronics,Tablet,1,19292.3,0.19,15626.76,Debit Card,14/03/2024,2024-03-17,3,Delivered,5.0,,
ORD00395,CUST0140,Deepak Rao,35,Male,Mumbai,2022-02-20,Toys,Board Game,3,1187.34,0.11,3170.2,Net Banking,2022-09-26,2022-09-28,2,Pending,,,
ORD00710,CUST0253,Jyoti Hegde,30,Male,Jaipur,2022-09-26,Sports,Cycle,4,9075.68,0.05,34487.58,Debit Card,2023-04-24,2023-04-26,2,Delivered,5.0,,
ORD00576,CUST0202,Mohit Sharma,29,Male,delhi,2022-07-24,Grocery,Tea,3,249.87,0.21,592.19,UPI,2023-08-07,2023-08-12,5,Returned,,Wrong Item Delivered,
ORD00574,CUST0202,Mohit Sharma,29,Male,Delhi,2022-07-24,Beauty,Serum,2,877.94,0.31,1211.56,Wallet,2023-06-02,2023-06-08,6,Delivered,5.0,,
ORD00279,CUST0098,Divya Tiwari,55,Female,Bangalore,2022-10-06,Toys,Puzzle,2,403.9,0.11,718.94,Cash on Delivery,2024-01-16,2024-01-20,4,Delivered,5.0,,
ORD00736,CUST0259,Ritu Tiwari,28,Male,Nagpur,2022-04-29,Sports,Cycle,3,7392.24,0.16,18628.44,Cash on Delivery,2022-07-14,2022-07-23,9,Cancelled,,,
ORD00953,CUST0336,Sonal Patel,63,Male,Delhi,2022-03-10,Home & Kitchen,Water Bottle,2,363.78,0.24,552.95,Wallet,2024-05-01,2024-05-11,10,Pending,,,
ORD00280,CUST0099,Sunita Pandey,43,Male,Pune,2022-12-08,Sports,Badminton Racket,3,1668.95,0.0,5006.85,Wallet,2023-09-24,2023-09-27,3,Delivered,,,
ORD00640,CUST0224,Ashish Pillai,34,Female,Nagpur,2022-01-05,Sports,Yoga Mat,4,772.47,0.11,2749.99,Cash on Delivery,2023-03-30,2023-04-12,13,Delivered,2.0,,
ORD00338,CUST0121,Ritu Trivedi,53,Male,Lucknow,2022-04-23,Toys,Action Figure,2,750.27,0.25,1125.4,Credit Card,26/07/2023,2023-08-05,10,Cancelled,,,
ORD00228,CUST0080,Kiran Kulkarni,19,Male,Mumbai,2022-10-13,Beauty,Face Cream,2,442.26,0.05,840.29,Net Banking,2024-05-07,2024-05-19,12,Delivered,,,
ORD00699,CUST0248,Ashish Joshi,64,Male,Pune,2022-04-26,Fashion,Dress,3,1425.66,0.14,3678.2,Wallet,2023-06-07,2023-06-16,9,Cancelled,,,
ORD00009,CUST0003,Tarun Pandey,50,Male,Hyderabad,2022-01-15,Sports,Badminton Racket,2,1520.51,0.0,3041.02,Net Banking,2024-02-06,2024-02-17,11,Cancelled,,,
ORD00086,CUST0028,Vikram Mehta,61,Male,Kolkata,2022-03-26,Sports,Cycle,1,7340.1,0.27,5358.27,Debit Card,2022-08-20,2022-08-27,7,Shipped,,,
ORD00973,CUST0342,Vivek Gupta,36,Male,Hyderabad,2022-08-28,Fashion,Saree,3,2657.85,2.0,6378.84,Cash on Delivery,2022-06-19,2022-06-23,4,Cancelled,,,
ORD00807,CUST0283,Pooja Desai,36,Male,Delhi,2022-06-18,Sports,Dumbbells,4,1902.05,0.23,5858.31,UPI,2024-03-20,2024-03-27,7,Delivered,3.0,,
ORD01031,CUST0363,Nitin Saxena,27,Female,Delhi,2022-08-28,Fashion,Jeans,4,1312.45,0.15,4462.33,Cash on Delivery,2022-11-05,2022-11-06,1,Delivered,1.0,,
ORD01051,CUST0370,Geeta Mishra,26,Male,Kolkata,2022-10-12,Sports,Football,4,666.77,0.34,1760.27,Credit Card,2023-02-01,2023-02-10,9,Pending,,,
ORD00097,CUST0031,Raj Iyer,23,Female,Chennai,2022-04-10,Books,Biography,1,508.39,0.32,345.71,Debit Card,2024-03-10,2024-03-14,4,Delivered,4.0,,
ORD00342,CUST0122,Amit Pillai,49,Male,Kolkata,2022-12-05,Electronics,Smartwatch,4,7850.59,0.0,31402.36,Credit Card,2023-09-16,2023-09-19,3,Cancelled,,,
ORD00122,CUST0040,Seema Trivedi,18,Male,Ahmedabad,2022-03-18,Beauty,Perfume,3,1740.17,0.17,4333.02,Wallet,2024-04-20,2024-04-23,3,Cancelled,,,
ORD00157,CUST0054,Ravi Rao,55,Male,Hyderabad,2022-05-29,Toys,Board Game,2,1162.09,0.15,1975.55,Credit Card,2023-06-21,2023-07-04,13,Returned,,,
ORD00976,CUST0343,Bhavna Gupta,62,Female,Surat,2022-12-27,Books,Novel,3,313.69,0.27,686.98,Cash on Delivery,2023-06-20,2023-06-27,7,Delivered,,,
ORD00972,CUST0341,Neha Chauhan,46,Female,Jaipur,2022-05-14,Electronics,Smartwatch,4,9093.46,0.28,26189.16,Net Banking,2023-05-10,2023-05-23,13,Delivered,2.0,,
ORD00887,CUST0313,Ravi Dubey,39,Male,Surat,2022-09-16,Electronics,Mobile,4,26517.21,0.05,100765.4,UPI,2023-05-24,2023-06-07,14,Delivered,4.0,,
ORD00634,CUST0222,Vijay Yadav,50,Male,Kolkata,2022-12-04,Grocery,Rice,4,85.72,0.06,322.31,  Cash on Delivery  ,2023-12-05,2023-12-18,13,Shipped,,,
ORD00471,CUST0164,Vijay Hegde,47,Male,Ahmedabad,2022-06-19,Home & Kitchen,Water Bottle,2,366.33,0.24,556.82,Debit Card,2022-06-08,2022-06-12,4,Delivered,,,
ORD00558,CUST0195,Sonal Pandey,49,male,Jaipur,2022-07-28,Toys,RC Car,1,1579.15,0.29,1121.2,UPI,2023-05-18,2023-05-31,13,Cancelled,,,
ORD00724,CUST0256,Preeti Reddy,31,male,Delhi,2022-09-07,Toys,Doll,1,583.74,0.14,502.02,Wallet,2023-07-13,2023-07-15,2,Delivered,5.0,,
ORD00294,CUST0106,Pooja Verma,53,Male,Jaipur,2022-10-28,Toys,RC Car,3,1569.56,0.16,3955.29,Credit Card,2022-08-30,2022-09-08,9,Returned,,Wrong Item Delivered,
ORD00773,CUST0270,Raj Chauhan,29,Female,Pune,2022-06-09,ELECTRONICS,Headphones,1,3222.19,0.33,2158.87,Net Banking,2023-01-07,2023-01-22,15,Delivered,2.0,,
ORD00415,CUST0145,Preeti Mishra,37,Male,Surat,2022-12-11,Books,Biography,4,411.71,0.03,1597.43,Cash on Delivery,2022-11-27,2022-11-29,2,Delivered,3.0,,
ORD01050,CUST0370,Geeta Mishra,26,Male,Kolkata,2022-10-12,Books,Cook Book,4,508.16,0.1,1829.38,Credit Card,2022-09-15,2022-09-26,11,Delivered,3.0,,
ORD00940,CUST0331,Sunita Khan,44,Female,Ahmedabad,2022-03-14,Home & Kitchen,Water Bottle,1,422.15,0.2,337.72,Credit Card,2023-11-23,2023-11-30,7,Cancelled,,,
ORD00165,CUST0057,Vivek Chauhan,52,Female,Ahmedabad,2022-09-08,Beauty,Serum,2,879.75,0.14,1513.17,Debit Card,2023-11-18,2023-11-27,9,Cancelled,,,
ORD00969,CUST0340,Anjali Agarwal,53,Male,Mumbai,2022-09-22,Home & Kitchen,Curtain,1,802.37,0.22,625.85,Debit Card,2023-01-05,2023-01-15,10,Delivered,5.0,,
ORD00697,CUST0247,Kavya Dubey,37,Female,Pune,2022-04-17,Sports,Badminton Racket,1,1444.22,0.03,1400.89,Debit Card,2023-08-22,2023-08-28,6,Shipped,,,
ORD00283,CUST0101,Ashish Verma,46,Female,Lucknow,2022-03-08,Electronics,Smartwatch,1,8925.35,0.3,6247.74,Net Banking,2022-11-19,2022-12-02,13,Delivered,2.0,,
ORD00365,CUST0129,Amit Shah,21,Male,Delhi,2022-08-31,Home & Kitchen,Bedsheet,4,1279.18,0.16,4298.04,Debit Card,2023-11-21,2023-12-05,14,Returned,,Wrong Item Delivered,
ORD00747,CUST0262,Harish Nair,55,Male,Jaipur,2022-03-03,Beauty,Face Cream,3,503.3,0.06,1419.31,Net Banking,17/01/2024,2024-01-26,9,Returned,,Wrong Item Delivered,
ORD00311,CUST0113,Geeta Patel,51,Male,Hyderabad,2022-05-30,Beauty,Lipstick,3,432.61,0.02,1271.87,Net Banking,2022-10-04,2022-10-06,2,Cancelled,,,
ORD00511,CUST0180,Divya Dubey,24,Female,Mumbai,2022-05-02,Books,Biography,3,453.26,0.07,1264.6,Cash on Delivery,2022-07-19,2022-07-30,11,Delivered,1.0,,
ORD00180,CUST0062,Sandeep Reddy,56,Male,Chennai,2022-07-02,Grocery,Coffee,4,378.85,0.35,985.01,UPI,2023-09-07,2023-09-22,15,Deliverd,2.0,,
ORD00810,CUST0284,Rohan Saxena,33,Male,Chennai,2022-03-03,SPORTS,Cycle,1,6920.28,0.03,6712.67,Net Banking,2024-03-19,2024-04-03,15,Delivered,3.0,,
ORD00821,CUST0288,Vikram Khan,56,male,Ahmedabad,2022-01-18,Fashion,Jeans,2,1344.43,0.17,2231.75,UPI,2024-04-10,2024-04-21,11,Cancelled,,,
ORD00070,CUST0021,Archana Saxena,23,Male,Pune,2022-03-18,Electronics,Laptop,3,53821.82,0.21,127557.71,Cash on Delivery,2022-07-12,2022-07-22,10,Delivered,1.0,,
ORD00784,CUST0275,Shweta Singh,24,Female,Lucknow,2022-10-05,Electronics,Laptop,1,61969.43,0.15,52674.02,Wallet,2024-05-29,2024-06-13,15,Returned,,,
ORD00524,CUST0184,Manoj Saxena,42,Male,Lucknow,2022-06-14,BOOKS,Self-Help,4,388.01,0.03,1505.48,UPI,2023-11-30,2023-12-03,3,Delivered,1.0,,
ORD01085,CUST0381,Preeti Hegde,59,Female,Hyderabad,2022-09-11,GROCERY,Cooking Oil,3,213.5,0.3,448.35,Debit Card,2024-04-11,2024-04-24,13,Cancelled,,,
ORD00896,CUST0316,Deepak Joshi,46,Female,Pune,2022-09-08,Home & Kitchen,Curtain,4,746.13,0.34,1969.78,Debit Card,2024-03-12,2024-03-22,10,Cancelled,,,
ORD00805,CUST0282,Archana Mishra,36,Female,lucknow,2022-07-18,Electronics,Mobile,2,22199.54,0.26,32855.32,Wallet,2024-05-14,2024-05-17,3,Delivered,5.0,,
ORD00816,CUST0286,Pooja Agarwal,50,Female,Kolkata,2022-09-10,Electronics,Headphones,1,3675.4,0.31,2536.03,Net Banking,2023-01-24,2023-02-08,15,Shipped,,,
ORD00124,CUST0041,Preeti Pillai,52,Male,Kolkata,2022-01-03,HOME & KITCHEN,Mixer,3,3549.71,0.28,7667.37,Cash on Delivery,2022-06-12,2022-06-21,9,Delivered,2.0,,
ORD00059,CUST0017,Manoj Hegde,44,,,2022-09-04,Fashion,Kurta,3,907.02,0.21,2149.64,,2023-09-10,2023-09-14,4,Returned,,,
ORD01074,CUST0377,Pooja Sharma,18,,,2022-03-22,Grocery,Coffee,2,316.34,0.13,550.43,,2023-05-26,2023-06-08,13,Delivered,,,
ORD00364,CUST0129,Amit Shah,21,Male,Delhi,2022-08-31,Grocery,Rice,1,86.99,0.3,60.89,Debit Card,2022-09-27,2022-10-05,8,Delivered,5.0,,
ORD00404,CUST0142,Geeta Singh,63,Female,Mumbai,2022-09-29,BEAUTY,Sunscreen,2,385.1,0.28,554.54,Cash on Delivery,2023-04-08,2023-04-16,8,Cancelled,,,
ORD00266,CUST0093,Vivek Gupta,44,,,2022-06-24,Home & Kitchen,Pressure Cooker,4,1861.23,0.34,4913.65,,2023-02-22,2023-02-26,4,Delivered,,,
ORD00834,CUST0293,Kavita Srivastava,60,Male,Pune,2022-06-19,Toys,Doll,2,687.03,0.23,1058.03,UPI,2023-01-21,2023-02-04,14,Delivered,4.0,,
ORD00997,CUST0351,Pooja Sharma,26,Male,Nagpur,2022-08-22,Fashion,Kurta,3,873.29,0.23,2017.3,Wallet,2023-01-11,2023-01-21,10,Delivered,,,
ORD00249,CUST0088,Vikram Singh,35,Female,Jaipur,2022-02-19,Home & Kitchen,Bedsheet,2,1136.2,0.23,1749.75,Net Banking,30/06/2022,2022-07-08,8,Delivered,,,
ORD00381,CUST0136,Pooja Tiwari,27,Male,nagpur,2022-06-28,Electronics,Mobile,4,22836.89,0.03,88607.13,Credit Card,25/06/2023,2023-07-01,6,Delivered,3.0,,
ORD00605,CUST0213,Sachin Malhotra,58,Male,Pune,2022-04-17,Beauty,Shampoo,2,291.34,0.04,559.37,Cash on Delivery,2022-07-16,2022-07-22,6,Delivered,5.0,,
ORD00892,CUST0315,Pooja Dubey,33,Female,Lucknow,2022-11-12,Toys,Lego Set,1,2396.9,0.26,1773.71,Credit Card,2023-04-30,2023-05-14,14,Cancelled,,,
ORD00993,CUST0350,Divya Hegde,58,,,2022-12-27,Beauty,Sunscreen,1,395.34,0.23,304.41,,15/04/2023,2023-04-27,12,Delivered,,,
ORD00947,CUST0334,Ritu Pandey,0,Female,Jaipur,2022-05-18,Electronics,Camera,1,39567.95,0.32,26906.21,Debit Card,2023-08-01,2023-08-13,12,Delivered,5.0,,
ORD00148,CUST0050,Swati Mishra,59,Female,Bangalore,2022-09-15,Toys,Puzzle,4,344.68,0.11,1227.06,Debit Card,2023-04-25,2023-04-28,3,Pending,,,
ORD00252,CUST0089,Shweta Kulkarni,47,Male,Pune,2022-07-08,Fashion,Saree,1,2184.62,0.19,1769.54,Cash on Delivery,2023-11-16,2023-11-25,9,Delivered,,,
ORD00847,CUST0298,Poornima Kulkarni,22,Female,Hyderabad,2022-04-17,Grocery,Tea,1,269.09,0.07,250.25,UPI,2024-01-25,2024-02-07,13,Shipped,,,
ORD01066,CUST0375,Pooja Hegde,30,Female,jaipur,2022-02-09,Toys,Action Figure,1,878.39,0.26,650.01,Credit Card,2022-08-16,2022-08-22,6,Delivered,4.0,,
ORD00213,CUST0074,Gaurav Singh,51,,,2022-11-23,Beauty,Face Cream,2,556.74,0.14,957.59,,2023-05-21,2023-06-05,15,Deliverd,,,
ORD00441,CUST0154,Rahul Pillai,41,Female,Pune,2022-02-22,Toys,Action Figure,4,870.22,0.03,3376.45,Debit Card,2024-02-27,2024-03-01,3,Delivered,,,
ORD00565,CUST0197,Anjali Shah,39,,,2022-06-03,Beauty,Shampoo,3,344.81,0.25,775.82,,2023-12-10,2023-12-23,13,Delivered,,,
ORD00331,CUST0118,Priya Rao,50,Female,Delhi,2022-12-20,Sports,Badminton Racket,4,1723.59,0.33,4619.22,Debit Card,2023-08-30,2023-08-31,1,Cancelled,,,
ORD01012,CUST0356,Harish Bose,45,Female,Nagpur,2022-03-10,SPORTS,Yoga Mat,4,801.69,0.34,2116.46,Credit Card,2023-11-04,2023-11-14,10,Returned,,Changed Mind,
ORD00277,CUST0097,Suresh Verma,37,Male,Chennai,2022-06-08,Fashion,Handbag,3,2713.85,0.21,6431.82,Wallet,2023-08-06,2023-08-21,15,Delivered,2.0,,
ORD01030,CUST0363,Nitin Saxena,27,Female,Delhi,2022-08-28,Books,Self-Help,2,414.55,0.14,713.03,Debit Card,2022-07-16,2022-07-21,5,Delivered,2.0,,
ORD01018,CUST0358,Sunita Trivedi,30,Male,Ahmedabad,2022-07-25,Fashion,Jacket,4,2172.06,0.34,5734.24,Cash on Delivery,2023-04-20,2023-05-05,15,Delivered,3.0,,
ORD01088,CUST0381,Preeti Hegde,59,Female,Hyderabad,2022-09-11,Books,Self-Help,4,406.24,0.24,1234.97,Net Banking,2024-05-14,2024-05-17,3,Returned,,,
ORD00904,CUST0319,Manoj Gupta,30,Male,Nagpur,2022-10-05,Home & Kitchen,Mixer,3,3799.91,0.28,8207.81,Cash on Delivery,2022-11-17,2022-11-30,13,Returned,,Size Not Fit,
ORD00449,CUST0156,Ajay Desai,45,Male,Chennai,2022-02-07,Sports,Badminton Racket,4,1595.98,0.04,6128.56,Wallet,2023-02-14,2023-03-01,15,Delivered,,,
ORD00386,CUST0138,Sneha Hegde,60,Female,Ahmedabad,2022-09-22,SPORTS,Cycle,2,7820.37,0.13,13607.44,Credit Card,2022-12-10,2022-12-25,15,Cancelled,,,
ORD00919,CUST0324,Arjun Gupta,35,Female,Jaipur,2022-10-16,Home & Kitchen,Mixer,2,3821.32,0.23,5884.83,UPI,2024-04-06,2024-04-19,13,Delivered,4.0,,
ORD00525,CUST0184,Manoj Saxena,42,male,lucknow,2022-06-14,Sports,Badminton Racket,4,1320.93,0.07,4913.86,Credit Card,2024-02-11,2024-02-26,15,Delivered,,,
ORD00304,CUST0110,Kavya Hegde,51,Male,Nagpur,2022-08-21,GROCERY,Tea,2,243.0,0.07,451.98,Wallet,2022-07-31,2022-08-11,11,Returned,,Size Not Fit,
ORD00488,CUST0171,Anil Malhotra,43,Male,lucknow,2022-05-07,Beauty,Face Cream,3,476.31,0.24,1085.99,Debit Card,2023-02-09,2023-02-20,11,Returned,,Wrong Item Delivered,
ORD00959,CUST0338,Priya Pillai,55,Female,Bangalore,2022-08-14,Books,Self-Help,1,420.15,0.33,281.5,  Cash on Delivery  ,2024-03-13,2024-03-23,10,Delivered,5.0,,
